,text,label
3117,"Like other people who commented on ""Fräulein Doktor"" I stumbled by chance upon this little gem on late-night TV without having heard of it before. The strange mixture of a pulp fiction story about a sexy but unscrupulous anti-heroine on the one hand and a realistic and well-researched portrayal of war in the trenches on the other hand had me hooked from the beginning.<br /><br />To me this is one of the five best movies about WWI (the others are ""All Quiet On The Western Front"", ""Paths Of Glory""",1
3118,Smallville episode Justice is the best episode of Smallville ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! It's my favorite episode of Smallville! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,1
3119,Smallville episode Justice is the best episode of Smallville ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! It's my favorite episode of Smallville! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !,1
3120,"This particular episode of Smallville is probably the best episode to air since reunion. This is for many reasons. For example, it takes the series back to some of it's roots. It welcomes back Lionel from a supposedly long absence, with the Luthorcorp plaza office in Metropolis. This room hasn't been in smallville for a very long time, and seeing it again brings back many memories from the smallville's past. Not to mention, Lionels conversations with Lex are always admirable.<br /><br />Another ",1
3121,"EL MAR is a tough, stark, utterly brilliant, brave work of cinematic art. Director Agustí Villaronga, with an adaptation by Antoni Aloy and Biel Mesquida of Blai Bonet's novel, has created a film that traces the profound effects of war on the minds of children and how that exposure wrecks havoc on adult lives. And though the focus is on war's heinous tattoo on children, the transference to like effects on soldiers and citizens of adult age is clear. This film becomes one of the finest anti-war d",1
3122,"This is a reunion, a team, and a great episode of Justice. From hesitation to resolution, Clark has made a important leap from a troubled teenager who was afraid of a controlled destiny, to a Superman who, like Green Arrow, sets aside his emotions to his few loved ones, ready to save the whole planet. This is not just a thrilling story about teamwork, loyalty, and friendship; this is also about deciding what's more important in life, a lesson for Clark. I do not want the series to end, but I hop",1
3123,"I really enjoyed this episode. Seeing The Flash, Cyborg, Green Arrow, and Aquaman (even though all he did was swim) made my eyes widen. To see most of the founders of the Justice League trying to bring down Lex Luthor is what i've been waiting for. This sounds a bit off topic, but making a live action Justice League show would definitely make me have a reason to shove everything that i usually do during the week down the drain just to watch one episode. This is the thrill i got from watching thi",1
3124,"Show favorites Green Arrow (introduced this season), Aquaman (introduced in Season 5), ""Impulse"" (Season 4), and Cyborg (Season 5) all come together, along with Clark, to stop one of Lex's evil plans in this thrilling mid-season episode.<br /><br />Through his sophisticated technology, Green Arrow learns that Lex Luthor is constructing laboratories across the world that hold people induced by the meteor substance kryptonite and people with abilities to run tests on. Green Arrow over the past mon",1
3125,I loved this episode. It is so great that all 5 of them team up and stop LutherCorp and save the world. I also love this episode because Kyle Gallner (Bart Allen/Impulse) and Justin Hartley (Oliver Queen/Green Arrow) are guest starring in it!!! I just hope that Clark will join the Justice League and we'll get to follow this group of heroes across the globe!! =)It was really exciting and keeps viewers interested because of what will happen next. I think Chloe should also join the team as Watchtow,1
3126,"Chloe is mysteriously saved from Dr. Caselli, the corrupt doctor responsible for transferring patients with abilities from Belle Reve to Project 33.1, and a fraction of second later Clark arrives. He finds that Bart Allan has returned to Smallville and they meet each other in Kent Farm. When Bart is captured by Lex during a break-in in a LuthorCorp's facility, Clark discovers that the Green Arrow had also hired Bart (a.k.a. Impulse), Arthur Curry (Aquaman) and Victor Stone (Cyborg) to investigat",1
3127,"I've just seen The Saint Strikes Back for the first time and found it quite good. This was George Sanders's first appearance as the Saint, where he replaces Louis Hayward.<br /><br />In this one, the Saint is sent to San Francisco to investigate a shooting at a night club. With the help of his acquaintance Inspector Fernack who has come down from New York, they help a daughter of a crime boss.<br /><br />Joining Sanders in the cast are Wendy Barrie and Jonathan Hale.<br /><br />Not a bad Saint m",1
3128,"Leslie Charteris' series of novels of the adventures of the slightly shady Simon Templar (""The Saint"") was brought to the screen in the late 1930s with the up and coming George Sanders as Templar. It was a careful choice - Sanders usually would play villains with occasional ""nice roles"" (ffoliott in FOREIGN CORRESPONDENCE, the title hero in THE STRANGE CASE OF UNCLE HARRY, the framed ""best friend"" of Robert Montgomery in RAGE IN HEAVEN). Here his willingness to bend the rules and break a law bri",1
3129,"It's not too bad a b movie, with Sanders, Barrie, Hale, Cowen, Hamilton, Gargan, Fitzgerald and even Willie Best we could be either with Charlie Chan, Moto, the Falcon, Blackie, Holmes or the Saint etc. In other words you get the chance to spend another hour in the company of some old friends, from plain to urbane, murdering and being murdered - always a pleasure in my book.<br /><br />Barrie's a hard-boiled dame out to avenge and clear her framed and dead father, a police detective by planning ",1
3130,"Catscratch is the best thing to come out of Nickeloden, including Wayne Knight. This show doesn't just appeal to Maoris and PI's. some people love it, and they're all aussies. At first glimpse I admit it seems a little crude, but it grows enormously on you. Also, to correct something that one of the other critics has said In_Correct (Tv.com) doesn't say ""Does that mean you're homo now?"" he says ""Does that mean you're homo, owww?"" This is his phrase in the show. Mr. Blik is, i think,the funniest ",1
3131,"I love this show! Mr. Blick, Gordon, and Waffle are cats so different from each other, yet they refer to themselves collectively as 'brothers.' I often find myself trying to imitate the tired, sighing accent of their butler, Hovis, or even the Scottish borough of Gordon. There should be more episodes made about Human Kimberly. The episode about the cats disguising themselves as pre-teen girls to gain admittance to Human Kimberly's slumber party in order to get their thirsty paws on their favorit",1
3132,"""Gespenster"" Question of to be cool in the German cinema<br /><br />There are not many German films in the last ten years, who have made me so interest. Yes, the problem of the most German films are in this film ""Gespenster"" too. He is on some places to uncooked to be good to see. Special the figure of Toni (Sabine Timento) is too cool. But thats is in German films always so. Everybody must to learns this coolneß - is the realism in this films. Thats difficult to understand. But in this case it ",1
3133,"OK, here is my personal list of top Nicktoons shows as in today:<br /><br />1. All Grown Up/SpongeBob SquarePants<br /><br />2. My Life as a Teenage Robot<br /><br />3. Invader Zim<br /><br />4. CATSCRATCH/Rugrats<br /><br />Notice a word with only capital letters? That means this is the Nick show I'm going to talk about.<br /><br />""Catscratch"" is basically a simple but great animated comedy about three wealthy cats - Mr. Blik, Gordon, and Waffles - who get into weird and REALLY surreal situati",1
3134,"Not since Spongebob Squarepants have i seen a greater cartoon on TV. The colors are great, the voices could't be better, the characters are so original, great great cartoon. Hope Nickolodean continues to develop this cartoon. Hope the Season DVD comes out soon!!! I love cartoons like this and I hope more people tune in to se this great cartoon. It is very hard to find the Season DVD, so if somebody finds a store that is selling it please let me Know. The only Catscratch merchandise available on ",1
3135,"When reading a review from another user, saying that it's a terrible game, I could not stand idle and do nothing!<br /><br />Well, this game is great, from the news clips (with two real persons, full of humour sense and credibility!), to the story, I find it very good! I only complain about the enemies start blinking when they die, until they disappear; and some frustrating situations on the LEILA VR missions, when riding the bike, here and there...<br /><br />Except that, it's a great game, wit",1
3136,"Here is the explanation screenwriter Pamela Katz gave me for why MvT introduced JG as a specific character in the film:<br /><br />""...the historical record is very clear: Joseph Goebbels was directly responsible for the release of the Rosenstrasse prisoners, so we needed a way to get Goebbels himself into our film... For a woman like Lena, a woman from an aristocratic family with connections, it wasn't unthinkable that she would make an attempt to go to the top. The idea of getting to Goebbels ",1
3137,"Although the beginning of the movie in New York takes too long, the movie is a must see for people who like this genre. When Hannah goes to Berlin to visit the older woman who helped her mother during the war, the movie gets much much better.The movie is a bit like The Pianist, can not really be compared.",1
3138,"The van trotta movie rosenstrasse is the best movie i have seen in years. i am actually not really interested in films with historical background but with this she won my interest for that time!!<br /><br />the only annoying thing about the movie have been the scenes in new york, and the impression i had of ""trying to be as American as possible"" ... which i think has absolutely failed.<br /><br />the scenes in the back really got to my heart. the German actress katja riemann completely deserved ",1
3139,"This was a wonderful film. How these women tried to save their husbands. I thought that the performances of the actors were great. I had to think about the film for a very long time. I think that every student should see this film so that they can think about war, relationships, friendship and love. I liked the film because it told and showed me how strong love can be. I wish I could be so strong as a woman. I really liked it because it told me something about relationships and that is what I li",1
3140,"SPOILERS WITHIN.<br /><br />It appears that von Trotta was a lot more at ease with what the balance of personal story versus history of the events than she was in her earlier film Versprechen, Das (1995).<br /><br />The direction seemed carefully controlled, and visually I felt it was highly appealing - especially where the visual narrative was concerned (the title-sequence blend and the lighting of a new candle in modern times commemorating the deaths of various characters in the past).<br /><b",1
3141,"Rosenstrasse is a touching story of courage in adversity. Reichdeutch women find that their Jewish Husbands have been locked up pending deportation. One an aristocrat disowned by her family, Lena Fischer, finds herself among the mob as does General Gudarian's sister. But rank and privilege merit no special consideration. <br /><br />Nor does service to the Reich as a female detainee whose husband is on the Ostfront will learn. In one of the most horrifying scenes of the movie, the guards take th",1
3142,"I saw this film at the Toronto Film Festival, where it received a standing ovation! This film tells a story that to my knowledge has never been told before--namely about the Rosenstrasse (a street in Berlin)uprising of German gentile women who were married to Jews at the end of the Second World War. As such, it is a unique story, and what's more, is the only film about the Holocaust that I have ever seen that shows that there were GOOD Germans (the helping family in ""Anne Frank"" for instance was",1
3143,"""Gespenster"" (2005) forms, together with ""Yella"" (2007), and ""Jerichow"" (2008), the Gespenster-trilogy of director Christian Petzold, doubtless one of the creme-De-la-creme German movie directors of our time.<br /><br />Roughly, ""Gespenster"" tells the story of a French woman whose daughter had been kidnapped as a 3 years old child while the mother turned around her head for 1 minute in Berlin - and has never been seen ever. Since then, the mother keeps traveling to Berlin whenever there is a pos",1
3144,This isn't another searing look at the Holocaust but rather an intimate story about the events that took place on a small street in Berlin and some of the people that were involved. This film starts in the present time in New York City where Ruth Weinstein (Jutta Lampe) is in mourning over the death of her husband and family members have all gathered to her side. Ruth's daughter Hannah (Maria Schrader) slowly learns that her mother was raised by an Aryan woman named Lena Fischer (Doris Schade) a,1
3145,"Goebbels motivation in backing down was not explored. In the aftermath of Stalingrad the Reich had decided to go for 'total war'. This is referred to in the film. Part of this was to use women in the war effort, which Germany had not previously done to any great extent. An SS massacre of women would have faced Goebbels with a public relations disaster of massive proportion. His preference was to make the problem go away as quietly as possible, on the basis that the Jewish men could always be rou",1
3146,"Another small piece of the vast picture puzzle of the Holocaust is turned face up in this docudrama about the Rosenstrasse Protest in Berlin, an event I had not known of, that began in late February, 1943. The details are given in an addendum that follows this review.<br /><br />The film narrative sets the story of this protest within another, contemporary story that begins in New York City, in the present. Here a well off, non-observant Jewish woman, whose husband has just died, shocks her chil",1
3147,"I'm always surprised about how many times you'll see something about World War 2 on the German national television. You would think they don't like to open old wounds, but there isn't a week that goes by without a documentary or a movie about the horror and atrocities of this war. Perhaps it's a way of dealing with their past, I don't know, but you sure can't blame them of ignoring what happened. And it has to be said: most of those documentaries are really worth a watch because they never try t",1
3148,"In Rosenstrasse, Margarethe von Trotta blends two stories to create a vibrant tapestry of love and courage. The film depicts a family drama of estrangement between a mother and her daughter, and the story of German women who staged a protest on Rosenstrasse to free their Jewish husbands from certain extermination. In addition to the dramatization of historical events, the focus of the film is on the saving of a child from the Holocaust by a German and the result of the child's experience of losi",1
3149,"Berlin-born in 1942 Margarethe von Trotta was an actress and now she is a very important director and writer. She has been described, perhaps even unfairly caricatured, as a director whose commitment to bringing a woman's sensibility to the screen outweighs her artistic strengths. ""Rosenstrasse,"" which has garnered mixed and even strange reviews (the New York Times article was one of the most negatively aggressive reviews I've ever read in that paper) is not a perfect film. It is a fine movie an",1
3150,"Rosenstrasse is more an intimate film than one of epic proportions, which could have kept away many film goers looking for a Pianist similar plot. Fortunately, Von Trotta, a good screenwriter, opts for a feminist peep to an era too much illustrated on its colorful exterior, but too little analyzed in terms of intimacy and from the point of view of ordinary Aryan German rather from a Jewish standpoint. Rosentrasse finds its strength in these unsung burdens of people trapped within historical circ",1
3151,"Does anyone know, where I can see or download the ""What I like about you"" season 4 episodes in the internet? Because I would die to see them and here in Germany there won't be shown on TV. Please help me. I wanna see the season 4 episodes badly. I already have seen episode 4 and episode 18 on YouTube. But I couldn't find more episodes of season 4. Is there maybe a website where I can see the episodes? Because I've read some comments in forums from Germany and there were people which had already ",1
3152,"*What I Like About SPOILERS* Teenager Holly Tyler (Amanda Bynes) goes to live with older sister Valerie (Jennie Garth) to avoid moving to Japan with her father; but she doesn't know the half of the wacky things that will happen to her from now on, and not only to her, but to her sister, her friends Gary (Wesley Jonathan) and Tina (Alison Munn), boyfriend Henry (Michael McMillian), crush Vince (Nick Zano), Valerie's boyfriend Jeff (Simon Rex), first boss (then firefighter then husband) Vic (Dan C",1
3153,"I love this show. I watch all the reruns every day even though I have seen all of them like 6 time s each.<br /><br />It's about two sisters, Holly (Amanda Bynes) and Val (Jennie Garth), who live in New York. Holly goes to live with Val when their dad is transferred to Japan. Val has the perfect life, she has a boyfriend and a perfect apartment of the Upper East Side.<br /><br />The show basically shows all the problems Vall and Holly go through. the main problem is guys but also is about being ",1
3154,"I've seen this film more than once now, and there's always someone complaining about the ""obvious construction"" of the plot afterwards. But then - this is part of Petzold's game: he plays along with the rules of genre.<br /><br />It's very nice, how the highly improbable story of how the two girls (Timoteo/Hummer) meet, is again mirrored in another, even more improbable story, that the girls make up for a casting. This film is a journey between fact and fiction, it's more about potentials, thing",1
3155,"I have just started watching the TV series ""What I like About You"" and I must say that is a joy to watch. I always like to see new shows do well considering a lot of shows go off before you really get a feel for them. I have watched Amanda Bynes since ""All That"" she is truly a funny girl, what is the best about her comedy is that its so natural and what i mean about that is, its something that a person could here there best friend saying, its not rehearsed.<br /><br />I just recently started wat",1
3156,"My mom and I have just recently become addicted to this show, laughing our butts off! I've only seen about 10 episodes, and I am disappointed that I didn't pay attention to this hilarious series before they were canceled! The story line is very funny, the characters really have great personalities (or, not so great, but they're still funny!). I TiVO every episode of What I Like About You. Amanda Bynes and Jennie Garth, as well as all of the cast, never leave me bored while watching! There is som",1
3157,"'What I Like About You' is definitely a show that I couldn't wait to see each day. Amanda Bynes is such an excellent actress and I grew up watching her show: 'The Amanda Show.' She's a very funny person and seems to be down to earth. ""Holly"" is such a like-able person and has an ""out-there"" personality. I enjoyed how she always seemed to turn things around and upside down, so she messed herself up at times. But that's what made the show so great.<br /><br />I especially loved the show when the c",1
3158,"The show is about two sisters living together. Holly being the younger one has some teenage problems on the other hand her sister Val has job,boy friend,fiancé problems like most of the women on the planet. They try to support each other they make mistakes sometimes but they don't give up and continue. And the show is also about friendship. The priorities in life. I loved this show so much. It is funny and the actors are so good. I am really sad that the show is over. I still watch the reruns ti",1
3159,"What i like about you is one of those series you need to see but aren't sure you would see, the beginning is cool and its sucks you into the series just for fun, the second part i season 2-3 which are more stale, they come and go in what you want. what happens with many series is that they don't end with something special because the second part of the series always goes down into the drain, this one also somewhat did, the third part is the one to spoil and ruin the whole series, usually, but it",1
3160,"While I would say I enjoy the show, I expected something completely different from when I first saw 'What I like about you' I expected to find something along the lines of 'All That' (I am not sure if it is going on anymore) but I have to say I do like the show and while i don't classify it as a breakthrough show, it is very charming and I do like the chemistry between the characters as well (including the supporting cast)<br /><br />I would definitely say that it is great to see Wesley Jonathan",1
3161,"Though Cher and Cage are the focal points of this story, Gardenia and Dukakis are good counterparts for them- this is where Loretta and Ronny will be in 50 years- still in love. The whole cast does a nice job from Aiello to John Mahoney- it shows a real slice of life. Though I saw this long ago- I am glad it finally catapulted Cage to the place where he was recognized in Hollywood for his talent. From the music to the scenes at the opera to the kitchen table arguments- this is a very entertainin",1
3162,"This is the kind of film for a snowy Sunday afternoon when the rest of the world can go ahead with its own business as you descend into a big arm-chair and mellow for a couple of hours. Wonderful performances from Cher and Nicolas Cage (as always) gently row the plot along. There are no rapids to cross, no dangerous waters, just a warm and witty paddle through New York life at its best. A family film in every sense and one that deserves the praise it received.",1
3163,"Either or, I love the suspension of any formulaic plot in this movie. I have re-visited it many times and it always holds up. A little too stylized for some but I fancy that any opera lover will love it. Norman Jewison, a fellow Canadian, takes enormous chances with his movies and his casting and it nearly always pays off in movies that are off centre and somehow delicious, as this one is. I have often wondered at the paucity of Cher's acting roles, whether she has chosen to minimize this part o",1
3164,"""Moonstruck"" is a lovely little film directed by superb story teller, Norman Jewison (In the Heat of the Night, Fiddler on the Roof, The Hurricane). The film is great on many levels. It shows a good slice of Italian culture, has a touching romance, and (best of all) is a hilarious comedy.<br /><br />One thing I liked most about the film was the relative unconventional looks of the actors. Nicolas Cage looks positively odd for most of the film, and Cher... well, Cher always looks a little odd.<br",1
3165,"This was just another marvelous film of the Berlin Festival. But unlike ""Yes"", by Sally Potter, which I had seen some days before, where after leaving the cinema I felt a strong desire of wishing to embrace the whole world and was just happy to be alive, this time quite the opposite thing happened: there was something that dragged me down, and the air suddenly felt cold and hard to breathe. It was as if, all of a sudden, there was nothing left, all hope, all future had been taken away to a dead ",1
3166,"I guess if a film has magic, I don't need it to be fluid or seamless. It can skip background information, go too fast in some places, too slow in others, etc. Magic in this film: the scene in the library. There are many minor flaws in Stanley & Iris, yet they don't detract from the overall positive impact of watching people help each other in areas of life that seem the most incomprehensible, the hardest to fix. Both characters are smart. Yet Stanley can't understand enough to function because h",1
3167,"This is not a bad film. It is not wildly funny, but it is interesting and<br /><br />entertaining. It has a few funny moments. Cher gives a good<br /><br />performance in a role that is very opposite her real-life self. Her<br /><br />performance alone is worth the watch. If this movie had come out<br /><br />today it would not have been nominated, but by '80s standards it<br /><br />was excellent.",1
3168,"It is quite a simple not very active but very charming film. There were moments where I can see why Cher won the Academy Award for Best Actress, but there were other times when I wondered why Glenn Close didn't win for Fatal Attraction. Anyway, Oscar and Golden Globe winning, and BAFTA nominated Cher plays Loretta Castorini, a simple woman with a low pay job who has just been asked by Mr. Johnny Cammareri (Danny Aiello) to marry him. He promises her he'll be back in a month, as his mother is sic",1
3169,"I bought the video rather late in my collecting and probably would have saved a lot of money if I bought it earlier. It invariably supersedes anything else on those ""Cosmo's moon"" nights. Cher and Olympia certainly deserve their awards but this is really a flawless ensemble performance of a superb screenplay. What? You don't know what a ""Cosmo's moon"" is?",1
3170,"I'm really suprised this movie didn't get a higher rating on IMDB. It's one of those movies that could easily get by someone, but for romantic comedy ""Moonstruck"" is really in a class by itself. It's setting and ethnic charm are things people seem to take for granted. The casting alone makes it a nearly perfect movie. Few movies in the 1980's were as good as ""Moonstruck""and it's funny too. **** out of *****",1
3171,"I'm really surprised this movie didn't get a higher rating on IMDB. It's one of those movies that could easily get by someone, but for romantic comedy ""Moonstruck"" is really in a class by itself. It's setting and ethnic charm are things people seem to take for granted. The casting alone makes it a nearly perfect movie. Few movies in the 1980's were as good as ""Moonstruck""and it's funny too. **** out of *****",1
3172,"""Moonstruck"" is one of the best films ever. I own that film on DVD! The movie deals with a New York widow (Cher) who falls in love with her boyfriend's (Danny Aiello) angry brother (Nicholas Cage) who works at a bakery. I'm glad Cher won an Oscar for that movie. Nicholas Cage and Danny Aiello are great, too. The direction from Norman Jewison (who directed ""Fiddler On The Roof"") is fantastic. ""Moonstruck"" is an excellent movie for everyone to see and laugh. A must-see!<br /><br />10/10 stars!",1
3173,"The ""movie aimed at adults"" is a rare thing these days, but Moonstruck does it well, and is still a better than average movie, which is aging very well. Although it's comic moments aim lower than the rest of it, the movie has a wonderful specificity (Italians in Brooklyn) that isn't used to shortchange the characters or the viewers. (i.e. Mobsters never appear in acomplication. It never becomes grotesque like My Big Fat Greek Wedding) The secondary story lines are economically told with short sc",1
3174,"As someone else has already said here, every scene in this film is gem. Most films are lucky to have one scene that is perfect, but director Jewison hit a home run every time. The cast got just the right take on the excellent script, and in addition, Dick Hyman's musical settings of the opera and the other music made for a perfect match. Hard to imagine how they kept the precise mood going throughout the long production of a film. The comedy is subtle (mostly), and the camera-work mirrors every ",1
3175,"Seeing ""Moonstruck"" after so many years is a reminder of how sweet and sensationally funny this film was when it first appeared. Who knew that Cher could act? Who had ever heard of Olympia Dukakis? Nicholas Cage was the beginning of his career, and Vincent Gardenia and Danny Aiello were not known for their comedic talents, nor was Norman Jewison the director.<br /><br />The only really flat note in this splendid work is ""When the Moon Hits Your Eye Like a Big Pizza Pie, That's Amore,"" a song tha",1
3176,"""Moonstruck"" is a movie that I liked the first time I watched it. I really liked it the second time. I loved it the third time. Now it is one of my all time favorites.<br /><br />The humor is subtle but really good. The film offers a lot of warmth humor. the story takes place in a old school Italian neighborhood in NYC. Cher's search for love is enjoyable to watch. This film is, by far, the best job Nicholas Cage has done on film. The old man character is fantastic. He lights up the screen witho",1
3177,A funny comedy from beginning to end! There are several hilarious scenes but it's also loaded with many subtle comedic moments which is what made the movie for me. Creative story line with a very talented cast. I thoroughly enjoyed it!,1
3178,"I don't think that many films (especially comedies) have added memorable, quotable dialog like MOONSTRUCK. I won't illustrate it - you can see a remarkably long list of quotes on this thread - but any film that can make subjects like the defense of using expensive copper piping rather than brass for plumbing purposes into memorable dialog is amazing to me. It is not the only line that pops up and makes an imprint on our memory. How about a restaurant waiter who regrets a planned marriage proposa",1
3179,"The bittersweet twist to this movie contains a wonderful element of romanticism that evokes an impetuous passion! These characteristics of idealistic imagery which ""Moonstruck"" possesses, spur on an end result of a resounding thumbs up verdict by virtually every prominent critic in Hollywood. Let me describe the circumstances to this film, simply put, they are ""yesteryear"". ""Moonstruck"" is a cohesive film which sparks the naivety of an old Italian neighborhood in New York City. New York City has",1
3180,"This film stands head and shoulders above the vast majority of cinematic romantic comedies. It is virtually flawless! The writing, acting, production design, humor and pathos are all wonderful! Even the music -- from Dean Martin to La Boheme -- is captivating and delightful!<br /><br />Every character is peculiarly delightful and memorable, from the leads played by Cher and Nicolas Cage, to the many supporting roles -- Olympia Dukakis , Vincent Gardenia, John Mahoney, Danny Aiello -- even grandp",1
3181,"This movie is still an all time favorite. Only a pretentious, humorless moron would not enjoy this wonderful film. This movie feels like a slice of warm apple pie topped with french vanilla ice cream! I think this is Cher's best work ever and her most believable performance. Cher has always been blessed with charisma, good looks, and an enviably thin figure. Whether you like her singing or not - who else sounds like Cher? Cher has definitely made her mark in the entertainment industry and will b",1
3182,"There is nothing not to like about Moonstruck. I'm from a New York Italian family and I actually get a little homesick when I watch it. The actors & actresses, the plot, the subplots, the humor.. they were all fantastic. It starts a little slow, but a lot happens in that two days! I fell in love with LaBoheme because of this movie. On my list of favorite movies, Moonstruck is number 3. It's a ""feel good"" movie where you leave the theatre humming ""that's amore"" or repeating some of your favorite ",1
3183,"Wonderful romance comedy drama about an Italian widow (Cher) who's planning to marry a man she's comfortable with (Danny Aiello) until she falls for his headstrong, angry brother (Nicholas Cage). The script is sharp with plenty of great lines, the acting is wonderful, the accents (I've been told) are letter perfect and the cinematography is beautiful. New York has never looked so good on the screen. A must-see primarily for Cher and Olympia Dukakis--they're both fantastic and richly deserved the",1
3184,"Deliriously romantic comedy with intertwining subplots that mesh beautifully and actors who bounce lines off each other with precise comic timing, a feat that is beautiful to behold. When Cher's spineless fiancé asks her to help him make peace with his estranged, moody younger brother, no one could dream the consequences which follow. Operatic symbolism, Catholic church confessions, love bites and falling snow...""Moonstruck"" is timeless and smooth. It takes about 15 minutes for the picture's rhy",1
3185,"'Moonstruck' is a love story. There is not one romance, there are at least three, but they all have to do with the same family. Loretta's family. Loretta (Cher) is about to marry Johnny Cammareri (Danny Aiello). She doesn't love him, but he is sweet and good man. When he leaves to visit his dying mother in Italy Loretta meets Johnny's brother Ronny (Nicolas Cage). He and Johnny haven't spoken each other in five years and Loretta wants to invite him to the wedding. Of course they fall instantly f",1
3186,"This movie is brilliant in every way. It touches on the complexities of loving relationships in a meaningful way, but never lectures. The script never condescends toward any character, not even the hapless Johnny. It also and benefits from spot-on direction, production design, casting, and performances. The fact that Cher is so perfect in the film and is more unlike ""Cher"" than she has ever been is a wonder to me. I watch Moonstruck at least once a year and I just viewed it again this Christmas ",1
3187,"Loretta Castorini (Cher)is a woman in her late thirties, a widow, who lives with her parents in a duplex apartment in Brooklyn. She is engaged to marry Johnny Cammareri (Danny Aiello), a bland man, more out of a resigned duty than actual love. Before their wedding Johnny takes a trip out to visit his mother who is sick and leaves Loretta the function of playing the olive leaf with his brother Ronny by notifying him of their impending wedding. Ronny (Nicholas Cage) hasn't forgiven Johnny for bein",1
3188,"This silly movie is really fun for the younger audiences. Its heros are a couple of dud detectives whose sophomoric attitudes lead them down some very silly roads. Chasing the big murder case, you will see these detectives go to every length to solve the crime. No nudity, but lots of sexual implication, slapstick silliness...everything adolescents go for. Low budget, but very entertaining. Definite cult classic potential.",1
3189,"So wonderful, so quirky, so romantic, so Italian. The film is so feather -light you float off into its refracted reality and you never want to return to the humdrum again. A kitchen sink world of bakeries, and hairdressers, and plumbing, but one that shimmers with a soft luminescence. Should the credit go to the screenplay or the direction? Take your pick -- they're both faultless. Let me get back to that New York City that lies just beyond the looking glass.",1
3190,"Harman and Isings 'Old Mill Pond' is a true masterpiece of the art of animation. The consummate skill and artistry that characterise this duos work is nowhere more in evidence than in this cartoon. It is a shame that so many people can see only offence in what is, and was always intended to be, a light hearted piece of entertainment that in no way sought to denigrate black people. If anything it is a tribute to the infectious humour and musicality of the black race. I have not been able to view ",1
3191,"I just saw this cartoon for the first time and recognized the caricatures of famous black entertainers... Cab Calloway, Bessie Smith, (not Josephine Baker or Sophie Tucker, who was white), Thomas ""Fats"" Waller, Bill ""Bojangles"" Robinson, Stepin Fetchit (notwithstanding) Louis Armstrong and the chorus girls are out of the famed ""Cotton Club"" in Harlem. True... stereotypes are there, but this was the way it was... and these cartoons were meant as adult entertainment at your local cinema before the",1
3192,"This is te cartoon that should have won instead of Country Cousin. Visually well-done and much more entertaining and memorable. Worth watching just for the music alone! Although there are elements that undoubtably will bruise the sensibilities of some these days, the cartoon has to be given a bit of perspective. It's over sixty years old and it is, after all, just a cartoon. I'm disabled and if I were as hyper-sensitive as the folks who look at things like this cartoon and take umbrage, I would ",1
3193,"The Old Mill Pond is more of a tribute to the African-American entertainers of the '30s than any denigration of the entire race (Stepin Fetchit caricature notwithstanding). Besides who I just mentioned, there's also frog or fish versions of Cab Calloway, Fats Waller, Joesphine Baker, Bill ""Bojangles"" Robinson, and Louis Armstrong. This Happy Harmonies cartoon from Hugh Harmon and Rudolf Ising is very entertaining musically with perfect characterizations all around. They all sound so much like th",1
3194,"A surprisingly good movie! It has quite a few good jokes thru out the whole movie. The only negative thing is that some scenes go to the extremes to show just how stupid the two main characters are. We get it, stupid blondes, get on with it! <br /><br />The plot just barely dodges being called ""corny"". And boobies are always a plus altho the movie for some strange reason doesn't play with that card very much even tho the plot line introduces two black haired women who act as the evil counter par",1
